path,inspect_model_name,epoch_model_name,epoch_model_publication_date,epoch_organization,benchmark,task_args,prompt_schema,total_samples,mean_accuracy,std_accuracy,mean_input_tokens,mean_output_tokens,num_runs,filenames
five_shot/gpqa/gpt-4o,openai/gpt-4o,GPT-4o,2024-05-13,OpenAI,gpqa,"{'subset': 'gpqa_main', 'subtasks': ['Biology'], 'split': 'train', 'n_shot': 5}",five_shot,78,0.6871794871794872,0.025783082271792077,126811,243,10,"['2024-11-05T11-05-42-05-00_gpqa_CidwpYpawFSpxGDCUDfSDm.json', '2024-11-05T11-05-51-05-00_gpqa_am3MvH4hv5takPkbcTA5jB.json', '2024-11-05T11-05-58-05-00_gpqa_VEAA7qpFP2zrywAgHmCPG3.json', '2024-11-05T11-06-04-05-00_gpqa_npa9EvrYAMqaYcBGb7SVhH.json', '2024-11-05T11-06-14-05-00_gpqa_cTjFcFQoCbbUt9RPMxQqW7.json', '2024-11-05T11-06-19-05-00_gpqa_BpGVyr6NJYiY8NTCxMFhVg.json', '2024-11-05T11-06-25-05-00_gpqa_iBY88CfDcgsyv32NC6gy6j.json', '2024-11-05T11-06-33-05-00_gpqa_XzFqJ6ncmTYFKj4ncAqmgs.json', '2024-11-05T11-06-38-05-00_gpqa_SDWHraahUZ7iZ7jQ78GmME.json', '2024-11-05T11-06-46-05-00_gpqa_XrmYKwJKL4tQsfYgRbEHnK.json']"
zero_shot/gpqa/gpt-4o,openai/gpt-4o,GPT-4o,2024-05-13,OpenAI,gpqa,"{'subset': 'gpqa_main', 'subtasks': ""['Biology']"", 'split': 'train'}",zero_shot,78,0.6923076923076923,0.03364960629919577,23702,236,10,"['2024-09-10T11-29-19-04-00_benchmarks-run_KFzxonGh5wXkFBKkCNDNb8.json', '2024-09-26T21-39-31-04-00_benchmarks-gpqa_eRtirAPrGY3BtTvAr6rV2K.json', '2024-09-26T21-39-36-04-00_benchmarks-gpqa_3DVSu9S5oWRwqJeYHx3kMT.json', '2024-09-26T21-39-41-04-00_benchmarks-gpqa_oKRhUzZ3RZhBjiCrhvpUdw.json', '2024-09-26T21-39-45-04-00_benchmarks-gpqa_2VMbYd3XdxrTjw79djKUhX.json', '2024-09-26T21-39-50-04-00_benchmarks-gpqa_7xJqtxCYjG7m6rrV8pkUkg.json', '2024-09-26T21-39-55-04-00_benchmarks-gpqa_56arzttGy9T9JkuMzkG8z2.json', '2024-09-26T21-40-00-04-00_benchmarks-gpqa_Rxumk9z5bpu3vtjbM8QKQz.json', '2024-09-26T21-40-06-04-00_benchmarks-gpqa_TVAtqYkU2GjsqWVykGhxS5.json', '2024-09-26T21-40-11-04-00_benchmarks-gpqa_cT76SSDBk2Uo2wFjjoaFvA.json']"
zero_shot_cot/gpqa/gpt-4o,openai/gpt-4o,GPT-4o,2024-05-13,OpenAI,gpqa,"{'subset': 'gpqa_main', 'subtasks': ""['Biology']"", 'cot': 'True'}",zero_shot_cot,78,0.6564102564102565,0.025498177590044947,25028,37319,10,"['2024-09-25T15-25-39-04-00_benchmarks-gpqa_EWSG9nvv8Fjysoci6wAPaw.json', '2024-09-25T15-26-54-04-00_benchmarks-gpqa_no28cMZwGQVEUHXsjhitMB.json', '2024-09-25T15-28-12-04-00_benchmarks-gpqa_cgSPRtzbbiZhfZNkqy2uqA.json', '2024-09-25T15-29-27-04-00_benchmarks-gpqa_Yq5QnBNX2zGJeZhRkoyaaV.json', '2024-09-25T15-30-36-04-00_benchmarks-gpqa_5Cnycr7LrpcU9x75QTVLaQ.json', '2024-09-25T15-31-44-04-00_benchmarks-gpqa_d3QdPbgD2RfcqLXgxZ5gMd.json', '2024-09-25T15-32-53-04-00_benchmarks-gpqa_UhptnP4q9ifQ8NMqtdB5Vr.json', '2024-09-25T15-34-10-04-00_benchmarks-gpqa_VWBkyZbY97wVBJVVkfceCu.json', '2024-09-25T15-35-19-04-00_benchmarks-gpqa_HknbRFJawkkcGaRBMDF5X6.json', '2024-09-25T15-36-37-04-00_benchmarks-gpqa_VoPcWNbPJq4RwgVaAWVWhK.json']"
five_shot/lab-bench-cloningscenarios/gpt-4o,openai/gpt-4o,GPT-4o,2024-05-13,OpenAI,lab-bench-cloningscenarios,"{'subset': 'CloningScenarios', 'split': 'train', 'n_shot': 5}",five_shot,33,0.403030303030303,0.07149631664317734,1190528,99,10,"['2024-11-06T13-08-56-05-00_lab-bench_k3zaicchTttyF6VuD8zDCL.json', '2024-11-06T13-09-16-05-00_lab-bench_fHTFvfHQjkF2U6W8iSomnP.json', '2024-11-06T13-10-14-05-00_lab-bench_YrTqqgBghq7ZjeyoTZ9ujW.json', '2024-11-06T13-11-15-05-00_lab-bench_5uRFpNsu6mjMeuUpeBcBdo.json', '2024-11-06T13-12-08-05-00_lab-bench_LWJJp4KYYXSi8wyG5JRtFR.json', '2024-11-06T13-13-00-05-00_lab-bench_Y6xxPvHMhn44DudJxzeNVG.json', '2024-11-06T13-13-51-05-00_lab-bench_6q52h2hB9DnVnn2mG5C5qp.json', '2024-11-06T13-14-48-05-00_lab-bench_74PUtbfkj6Y3BzLcjE3yM4.json', '2024-11-06T13-15-38-05-00_lab-bench_RpEAXSMsBeoKrUcnSXE4pE.json', '2024-11-06T13-16-37-05-00_lab-bench_U2GDeTQD6e5Yp8rD2VRj5k.json']"
zero_shot/lab-bench-cloningscenarios/gpt-4o,openai/gpt-4o,GPT-4o,2024-05-13,OpenAI,lab-bench-cloningscenarios,"{'split': 'train', 'subset': 'CloningScenarios'}",zero_shot,33,0.3696969696969697,0.07798084470957084,197451,100,10,"['2024-09-20T12-27-58-04-00_benchmarks-lab-bench_oPgJsYsmxUtUSc4PUAA69C.json', '2024-10-03T08-44-21-04-00_benchmarks-lab-bench_gDCqEHkPUcrQ8NQCKKWit6.json', '2024-10-03T08-44-29-04-00_benchmarks-lab-bench_J6GxdAdHveHJ3KmBGPVaJK.json', '2024-10-03T08-44-35-04-00_benchmarks-lab-bench_Y92wZBZY6kN2fb4xvRFtjN.json', '2024-10-03T08-44-40-04-00_benchmarks-lab-bench_GNAX9DmLbC9yE5uF4h5Gsy.json', '2024-10-03T08-44-44-04-00_benchmarks-lab-bench_Jyj6HcHPMngQcKtFaE4rbb.json', '2024-10-03T08-44-49-04-00_benchmarks-lab-bench_Le8R6RpE4zFJM9hFdWYJox.json', '2024-10-03T08-44-56-04-00_benchmarks-lab-bench_dsA275zawCWqs42YwXx8Sw.json', '2024-10-03T08-45-06-04-00_benchmarks-lab-bench_Yb27DXmeGYM8rgYiwDNkWc.json', '2024-10-03T08-45-20-04-00_benchmarks-lab-bench_5PHasQkQYdfT2UehCNaqEN.json']"
zero_shot_cot/lab-bench-cloningscenarios/gpt-4o,openai/gpt-4o,GPT-4o,2024-05-13,OpenAI,lab-bench-cloningscenarios,"{'subset': 'CloningScenarios', 'split': 'train', 'cot': True}",zero_shot_cot,33,0.3939393939393939,0.0670025210172808,198012,17039,10,"['2024-11-07T11-48-12-05-00_lab-bench_E2AkBhePKR8MzbHuohyhyh.json', '2024-11-07T11-48-58-05-00_lab-bench_euHBYpbRTAXXRX2gRbAjGe.json', '2024-11-07T11-49-41-05-00_lab-bench_FeBrNXcibqfk9wPEYFigPN.json', '2024-11-07T11-50-30-05-00_lab-bench_322JX7TvGpjV3gDyyWpRDc.json', '2024-11-07T11-51-13-05-00_lab-bench_VWMXjNE7Mgq5QyFH4qqXMJ.json', '2024-11-07T11-52-01-05-00_lab-bench_TWJENRk5xiHZTPry3MzTwL.json', '2024-11-07T11-52-48-05-00_lab-bench_JPPTnNfSWfUkxGR2LbL5Je.json', '2024-11-07T11-53-34-05-00_lab-bench_GeREvHm75GSbqt5xBVRnts.json', '2024-11-07T11-54-23-05-00_lab-bench_BTJ6fpmT6KvJCLsyedrk3s.json', '2024-11-07T11-54-56-05-00_lab-bench_VAingQPh6qqDmnEScfyCN6.json']"
five_shot/lab-bench-litqa2/gpt-4o,openai/gpt-4o,GPT-4o,2024-05-13,OpenAI,lab-bench-litqa2,"{'subset': 'LitQA2', 'n_shot': 5}",five_shot,199,0.41457286432160806,0.030543689327990738,83549,600,10,"['2024-11-06T08-08-59-05-00_lab-bench_UtFwgWCiKEiuePXahYUo25.json', '2024-11-06T08-09-11-05-00_lab-bench_UR6cya4WfjcvdvGTW4q7St.json', '2024-11-06T08-09-23-05-00_lab-bench_2m7bpfyURiLJrKwvELfeKg.json', '2024-11-06T08-09-36-05-00_lab-bench_UW2GcYbmhNsUx4yn4bcJiR.json', '2024-11-06T08-09-49-05-00_lab-bench_Fqw9QVPRjRPPWHtDjHT7va.json', '2024-11-06T08-09-59-05-00_lab-bench_AsdUA6jkhbJyPr6Hkev4VE.json', '2024-11-06T08-10-16-05-00_lab-bench_WdJK7y9PwJcu7Csq6xSi3s.json', '2024-11-06T08-10-27-05-00_lab-bench_RtRvXAGacoXstiMtahGzTt.json', '2024-11-06T08-10-36-05-00_lab-bench_fhWBxvXsXfin5kvQU6LCo4.json', '2024-11-06T08-10-48-05-00_lab-bench_753f9smjtsGaGgCTnfCBau.json']"
zero_shot/lab-bench-litqa2/gpt-4o,openai/gpt-4o,GPT-4o,2024-05-13,OpenAI,lab-bench-litqa2,{'subset': 'LitQA2'},zero_shot,199,0.41105527638190953,0.01921558512522612,20948,653,10,"['2024-09-11T21-15-47-04-00_benchmarks-run_HNgfQgTzwxvP5FsomuwUFS.json', '2024-10-03T10-52-43-04-00_benchmarks-lab-bench_i6SgDkhUFCNbFA8KNXCzyF.json', '2024-10-03T10-52-53-04-00_benchmarks-lab-bench_AkFxt9KSjCLWGPpJikP6bt.json', '2024-10-03T10-53-04-04-00_benchmarks-lab-bench_aDRvES3MC7zDDsNi7f5Vn3.json', '2024-10-03T10-53-17-04-00_benchmarks-lab-bench_gVySKS5Mp2NzrRDJtqoZtN.json', '2024-10-03T10-53-30-04-00_benchmarks-lab-bench_8P4RpbuJBhd9rzehyvuRfM.json', '2024-10-03T10-53-47-04-00_benchmarks-lab-bench_KPjjdHyKahuEgcMX93d2Vs.json', '2024-10-03T10-54-03-04-00_benchmarks-lab-bench_duPNNBkuR83Z2jRFEETT2J.json', '2024-10-03T10-54-14-04-00_benchmarks-lab-bench_bH8uKQgHfrntAvXijjdgYe.json', '2024-10-03T10-54-25-04-00_benchmarks-lab-bench_JvCAn4HkvNSAYqRMaAqoGx.json']"
zero_shot_cot/lab-bench-litqa2/gpt-4o,openai/gpt-4o,GPT-4o,2024-05-13,OpenAI,lab-bench-litqa2,"{'subset': 'LitQA2', 'split': 'train', 'cot': True}",zero_shot_cot,199,0.4180904522613066,0.02390091655844149,24330,86838,10,"['2024-11-07T13-16-09-05-00_lab-bench_ZDzrwU7wQyiK32gDuGUzJz.json', '2024-11-07T13-18-57-05-00_lab-bench_kvmJEJvdbFFaHZbCefE7WX.json', '2024-11-07T13-21-52-05-00_lab-bench_h3cJgqpXueSmBRq7x9wKyM.json', '2024-11-07T13-24-47-05-00_lab-bench_mspNEhpbA4iMoD6a6Qxj4z.json', '2024-11-07T13-27-40-05-00_lab-bench_PdGqWnumyP6aojVSg4eKhJ.json', '2024-11-07T13-30-40-05-00_lab-bench_ZSvmAntpQFXCiYHT6JMPme.json', '2024-11-07T13-33-33-05-00_lab-bench_4CQfvmYFXhn6ZF6k3HgUEz.json', '2024-11-07T13-36-20-05-00_lab-bench_6ZVFaG6FjSjqiyL4TwmrHQ.json', '2024-11-07T13-38-57-05-00_lab-bench_NLKYn9UY9XpiTLnwRsS5AH.json', '2024-11-07T13-41-31-05-00_lab-bench_X9q4rbFD3h3ESxaE7STvi6.json']"
five_shot/lab-bench-protocolqa/gpt-4o,openai/gpt-4o,GPT-4o,2024-05-13,OpenAI,lab-bench-protocolqa,"{'subset': 'ProtocolQA', 'split': 'train', 'n_shot': 5}",five_shot,108,0.6157407407407407,0.03416040682280658,1162912,324,10,"['2024-11-06T09-18-02-05-00_lab-bench_drhmUY5sxPCKwTWZrJ555z.json', '2024-11-06T09-18-36-05-00_lab-bench_Q4Ek8X9UjmJiWp2BhkXgJw.json', '2024-11-06T09-20-11-05-00_lab-bench_7BiB2xQmbvmTcvUBvP6oVu.json', '2024-11-06T09-21-55-05-00_lab-bench_dBnsDwTitGZkxDhuCUTi8y.json', '2024-11-06T09-23-05-05-00_lab-bench_fCCuDeabCFHt4hDHu63hox.json', '2024-11-06T09-24-21-05-00_lab-bench_9bjjm9vnDLzmJuiQ8RPU4t.json', '2024-11-06T09-26-11-05-00_lab-bench_Trqk46EbEeEYxf34zxeU7s.json', '2024-11-06T09-27-26-05-00_lab-bench_aV6drfxRFwPVq3zDcuYU9t.json', '2024-11-06T09-28-42-05-00_lab-bench_3UUrDbiEV5rnhjKQhXhh5n.json', '2024-11-06T09-30-34-05-00_lab-bench_k8uxkiQdMEt6tAhwgvpo8o.json']"
zero_shot/lab-bench-protocolqa/gpt-4o,openai/gpt-4o,GPT-4o,2024-05-13,OpenAI,lab-bench-protocolqa,"{'split': 'train', 'subset': 'ProtocolQA'}",zero_shot,108,0.5805555555555555,0.020026084194454747,197775,324,10,"['2024-09-20T13-18-06-04-00_benchmarks-lab-bench_b4hag2Bh2dNSQbw7FAjWfD.json', '2024-09-26T21-58-29-04-00_benchmarks-lab-bench_4etnnVfes9wZ2Adr2doQBF.json', '2024-09-26T21-58-37-04-00_benchmarks-lab-bench_LJkJsj4T93qekamNwr5WMb.json', '2024-09-26T21-58-43-04-00_benchmarks-lab-bench_MxcPTCHUc9YHGAdZi9as2J.json', '2024-09-26T21-58-50-04-00_benchmarks-lab-bench_QfWNMLivmjJK3W5ZsNapVL.json', '2024-09-26T21-58-56-04-00_benchmarks-lab-bench_EsRZQyqV7P9UPeNJV8nHXb.json', '2024-09-26T21-59-02-04-00_benchmarks-lab-bench_akRzYcvVvCBUPcKbFkfcsi.json', '2024-09-26T21-59-09-04-00_benchmarks-lab-bench_izzGBhpdokLnQ4ghMNfuH8.json', '2024-09-26T21-59-15-04-00_benchmarks-lab-bench_k6S2JoKPtVKoxqDyMwtnnS.json', '2024-09-26T21-59-31-04-00_benchmarks-lab-bench_YmVpcWSiUHe7zehkVSGVoT.json']"
zero_shot_cot/lab-bench-protocolqa/gpt-4o,openai/gpt-4o,GPT-4o,2024-05-13,OpenAI,lab-bench-protocolqa,"{'split': 'train', 'subset': 'ProtocolQA', 'cot': 'True'}",zero_shot_cot,108,0.537037037037037,0.021383343303319466,199610,45106,10,"['2024-09-26T16-44-28-04-00_benchmarks-lab-bench_EF5Ce4WtsmE6WeG4L2n5g5.json', '2024-09-26T16-46-20-04-00_benchmarks-lab-bench_2hYiXULQdZYGao8dtCX977.json', '2024-09-26T16-47-57-04-00_benchmarks-lab-bench_JGQfpDK6ZM7AQgXBd6vPe7.json', '2024-09-26T16-49-23-04-00_benchmarks-lab-bench_VQoPAEnPKar2YaHxjtE8VN.json', '2024-09-26T16-51-01-04-00_benchmarks-lab-bench_YpEbQMnwxjpHyijETgZpXq.json', '2024-09-26T16-52-43-04-00_benchmarks-lab-bench_XLANsia6reMAGJQo5FrD35.json', '2024-09-26T16-54-13-04-00_benchmarks-lab-bench_8dZYA5f4jcDjW6bj5rYPh3.json', '2024-09-26T16-55-40-04-00_benchmarks-lab-bench_VfuHJpdRrZ7Jwec2wRnRgR.json', '2024-09-26T16-57-05-04-00_benchmarks-lab-bench_cdD8sQpRipkuuc3GV6osou.json', '2024-09-26T16-58-31-04-00_benchmarks-lab-bench_B4vhJUD5tL97F6ZYZtjYh7.json']"
five_shot/mmlu/gpt-4o,openai/gpt-4o,GPT-4o,2024-05-13,OpenAI,mmlu,"{'subtasks': 'biology', 'split': 'test', 'n_shot': 5}",five_shot,1300,0.8816923076923077,0.003658678765484489,815199,5538,10,"['2024-11-05T11-40-47-05-00_mmlu_cdejpHDC9hZLMN9qwnLtzV.json', '2024-11-05T11-42-31-05-00_mmlu_QHZa8JEQcgjVKce4LAsaG3.json', '2024-11-05T11-44-09-05-00_mmlu_doy3sNTt7M4TnmTt4XyScC.json', '2024-11-05T11-45-42-05-00_mmlu_RXkBs84ivbgwwpx2VeBbCo.json', '2024-11-05T16-05-13-05-00_mmlu_fDstZXMhDBKqS3z9u74A4V.json', '2024-11-05T16-06-40-05-00_mmlu_crsZQG7iNtL6CAPLUng7RH.json', '2024-11-05T16-08-22-05-00_mmlu_fi6Eom2ebA3ibj5Nsguygt.json', '2024-11-05T16-09-58-05-00_mmlu_kUt9HDE8N2VeqkWg52e3EP.json', '2024-11-05T16-11-32-05-00_mmlu_3uUjbVvYzECLnidEVs8TvK.json', '2024-11-05T16-12-53-05-00_mmlu_AYw5QpLywuRezsVaontmWf.json']"
zero_shot/mmlu/gpt-4o,openai/gpt-4o,GPT-4o,2024-05-13,OpenAI,mmlu,"{'subtasks': 'biology', 'split': 'test'}",zero_shot,1300,0.883,0.0027959301689300616,181207,4000,10,"['2024-09-11T09-28-39-04-00_benchmarks-run_9xS52k7PSbpD5YXfzYvFAM.json', '2024-10-07T14-40-55-04-00_benchmarks-mmlu_AkhAbdTRG4wwn6YLqAc3LY.json', '2024-10-07T14-42-16-04-00_benchmarks-mmlu_jDTJ6m9ncDuun8REyJRVQU.json', '2024-10-07T14-43-31-04-00_benchmarks-mmlu_a4NAhDcTc5nwGQL4BP7AXC.json', '2024-10-07T14-44-44-04-00_benchmarks-mmlu_cLXyXkpRojS8vXh6kk4TrA.json', '2024-10-07T14-45-57-04-00_benchmarks-mmlu_6yrLZEodJ2d4oHqs28acT9.json', '2024-10-07T14-47-11-04-00_benchmarks-mmlu_NTqCxb3Bquu6KqthaHr2WE.json', '2024-10-07T14-48-26-04-00_benchmarks-mmlu_K5xiuTDTzi9bd4C4xm2SAM.json', '2024-10-07T14-59-03-04-00_benchmarks-mmlu_ThqKAT8t8rbB5XpCFurNLR.json', '2024-10-07T15-00-16-04-00_benchmarks-mmlu_3iPtQNJyXYLBHHtH8ZnzFB.json']"
five_shot/pubmedqa/gpt-4o,openai/gpt-4o,GPT-4o,2024-05-13,OpenAI,pubmedqa,"{'subset': 'pubmed_qa_labeled_fold0_bigbio_qa', 'split': 'test', 'n_shot': 5}",five_shot,500,0.7188,0.009715966241192904,1027520,1500,10,"['2024-11-05T21-51-57-05-00_pubmedqa_StpuZc8BQzJEo27kpcQg5d.json', '2024-11-05T21-52-28-05-00_pubmedqa_JUQCcaiuoE6tQcZrb33sFF.json', '2024-11-05T21-53-44-05-00_pubmedqa_hrW8rvvq6BXKL7CuccWLVx.json', '2024-11-05T21-54-54-05-00_pubmedqa_6vEhLzCDQEgRhnnimiPnpp.json', '2024-11-05T21-56-35-05-00_pubmedqa_DumZatcRqWnkmHTdJBNDjf.json', '2024-11-05T21-57-30-05-00_pubmedqa_9Cm3XGSAK65GgJhShFwoYo.json', '2024-11-05T21-58-50-05-00_pubmedqa_BcqNHEDDZQeyyoYbLfV4XQ.json', '2024-11-05T22-00-15-05-00_pubmedqa_gLZb3qkhz32wpwcNjS4WEp.json', '2024-11-05T22-01-22-05-00_pubmedqa_gwhZcEif33AW2iYWYkz6hh.json', '2024-11-05T22-02-36-05-00_pubmedqa_3T85foztfKHhrgypSeQhuK.json']"
zero_shot/pubmedqa/gpt-4o,openai/gpt-4o,GPT-4o,2024-05-13,OpenAI,pubmedqa,"{'subset': 'pubmed_qa_labeled_fold0_bigbio_qa', 'split': 'test'}",zero_shot,500,0.7283999999999999,0.011067469850371815,188452,1500,10,"['2024-09-19T17-05-08-04-00_benchmarks-pubmedqa_k6VzVHBEHMfDGdZkFzzMCk.json', '2024-10-02T20-42-41-04-00_benchmarks-pubmedqa_fF4LNFtdAHZnmJCBs9q9kZ.json', '2024-10-02T20-43-09-04-00_benchmarks-pubmedqa_mjtA3gvDVj2QA4pH24wHoM.json', '2024-10-02T20-43-34-04-00_benchmarks-pubmedqa_JzCY6iNheQSdPp6BoPfVCB.json', '2024-10-02T20-43-56-04-00_benchmarks-pubmedqa_YGVuk99XK3zpb5Xqe9KTqS.json', '2024-10-02T20-44-21-04-00_benchmarks-pubmedqa_jTEccKcywffuet3gBUimTD.json', '2024-10-02T20-44-46-04-00_benchmarks-pubmedqa_AB5VpUQKiAXptFcP22fazg.json', '2024-10-02T20-45-09-04-00_benchmarks-pubmedqa_HDdFz9iD8yXuGvNJqCPZJ6.json', '2024-10-02T20-45-32-04-00_benchmarks-pubmedqa_Uk9SLbAJiJSZxgaBuHVkwt.json', '2024-10-02T20-45-56-04-00_benchmarks-pubmedqa_Uiiaar3y55mPtcdqZzUzBE.json']"
zero_shot_cot/pubmedqa/gpt-4o,openai/gpt-4o,GPT-4o,2024-05-13,OpenAI,pubmedqa,"{'subset': 'pubmed_qa_labeled_fold0_bigbio_qa', 'split': 'test', 'cot': 'True'}",zero_shot_cot,500,0.7586,0.0066699991670830785,196952,172523,10,"['2024-10-01T22-38-28-04-00_benchmarks-pubmedqa_eGdgxTa5jQkKgTrfmUvRCC.json', '2024-10-01T22-41-45-04-00_benchmarks-pubmedqa_9Xs5rgDkQTq6zfpmrgAcwm.json', '2024-10-01T22-44-59-04-00_benchmarks-pubmedqa_eo7Fwr6o9LWuoRcxPHcFzc.json', '2024-10-01T22-48-13-04-00_benchmarks-pubmedqa_9z2DqJGe6qpcRjZdbr2hHA.json', '2024-10-02T09-25-30-04-00_benchmarks-pubmedqa_GEbbwUrjFyi7oQbooZhFQ2.json', '2024-10-02T09-29-31-04-00_benchmarks-pubmedqa_5oKNDQJWaJeVtmQtbB84DG.json', '2024-10-02T09-33-44-04-00_benchmarks-pubmedqa_bTeBsGXgfRCRZiHQgsTBsj.json', '2024-10-02T09-37-48-04-00_benchmarks-pubmedqa_SoFYJ2iivsqnvxVSWmkujX.json', '2024-10-02T09-42-06-04-00_benchmarks-pubmedqa_UhkKn7VGqiotUmkvv5o9tf.json', '2024-10-02T09-46-24-04-00_benchmarks-pubmedqa_4beJVM4ALY9RZBwSQcqxyo.json']"
five_shot/wmdp/gpt-4o,openai/gpt-4o,GPT-4o,2024-05-13,OpenAI,wmdp,"{'subset': 'wmdp-bio', 'n_shot': 5}",five_shot,1273,0.8443047918303221,0.004315342042304816,735435,3831,10,"['2024-11-05T18-33-38-05-00_wmdp_dDNs3kcTehYRmrt8VWkb8E.json', '2024-11-05T18-34-57-05-00_wmdp_oJJNodCGXL5QgaqZqkiaU8.json', '2024-11-05T18-36-14-05-00_wmdp_Cy8pU9VrbL3p2GNTDJh3ZJ.json', '2024-11-05T18-37-35-05-00_wmdp_BBgfcZDuBZbRVtZ7t5jqEY.json', '2024-11-05T18-38-53-05-00_wmdp_X3vUvBDiNpPUSxyAMQt89o.json', '2024-11-05T18-40-13-05-00_wmdp_NrMQH55QxE8HHnkUZEnJMY.json', '2024-11-05T18-41-38-05-00_wmdp_XhXp6SvA3pQMguqTKbeUuu.json', '2024-11-05T18-42-57-05-00_wmdp_hPPXa6Y7Laqwu5P3PAusW4.json', '2024-11-05T18-44-18-05-00_wmdp_D4zMm82M3AHpHHNdYio4xK.json', '2024-11-05T18-45-33-05-00_wmdp_cN3GGHD75XA7eje5zvC9uE.json']"
zero_shot/wmdp/gpt-4o,openai/gpt-4o,GPT-4o,2024-05-13,OpenAI,wmdp,{'subset': 'wmdp-bio'},zero_shot,1273,0.8474469756480753,0.004186304035969913,167342,3963,10,"['2024-09-11T15-47-52-04-00_benchmarks-run_iBGwWq9tbL8VUZd9eVVgr2.json', '2024-10-02T23-32-06-04-00_benchmarks-wmdp_YYBXLE6uhzaegMMudxLKKw.json', '2024-10-02T23-33-02-04-00_benchmarks-wmdp_4Pb2osmUbJ8qxmjEjAY5me.json', '2024-10-02T23-34-01-04-00_benchmarks-wmdp_KhSQCLaAXy6CA2GZfZ4LoW.json', '2024-10-02T23-34-56-04-00_benchmarks-wmdp_djmJH6AE4GSu5ukiEiaSCx.json', '2024-10-02T23-35-52-04-00_benchmarks-wmdp_9EZC7dG4DsJeZJNa6VQ2bz.json', '2024-10-02T23-36-47-04-00_benchmarks-wmdp_dsyhq2M7SvLgUAt5bMrQVh.json', '2024-10-02T23-37-42-04-00_benchmarks-wmdp_P3NjEZxMsHoJMzJZmzmY2J.json', '2024-10-02T23-38-39-04-00_benchmarks-wmdp_NMejtHzQe8LvMdHizVRzpm.json', '2024-10-02T23-39-34-04-00_benchmarks-wmdp_Mjj2epJVxxYCd6f36gt8U2.json']"
five_shot/vct/gpt-4o-2024-08-06,openai/gpt-4o-2024-08-06,GPT-4o,2024-05-13,OpenAI,vct,"{'mode': 'mr', 'subtasks': 'no_images', 'n_shot': 5}",five_shot,101,0.291089108910891,0.026485019997015025,186125,560,10,"['2025-02-08T18-17-58-05-00_vct_gAZQdi7WwUhECN8GcTcRYn.json', '2025-02-08T18-18-10-05-00_vct_RWL56iYKUQ4ND2qgpmMFd7.json', '2025-02-08T18-18-21-05-00_vct_Jv4vrttJLLvScGrVDVzM7S.json', '2025-02-08T18-18-30-05-00_vct_dRMg7T2fp3va22R3Y7iMww.json', '2025-02-08T18-18-41-05-00_vct_4i6JyxrSA98fKSWNAxRhZT.json', '2025-02-08T18-18-49-05-00_vct_FcnqoPrP5LGa5WU9VdiYkG.json', '2025-02-08T18-18-59-05-00_vct_DXXpMnRmv4Fu3u59kNvg4p.json', '2025-02-08T18-19-08-05-00_vct_2wbw3mfkTb4QTPpRGs8jJR.json', '2025-02-08T18-19-16-05-00_vct_6APRDo5tjyREZqNv5BPsGW.json', '2025-02-08T18-19-27-05-00_vct_gD3NEBj8afyhVKmVYsePgR.json']"
zero_shot/vct/gpt-4o-2024-08-06,openai/gpt-4o-2024-08-06,GPT-4o,2024-05-13,OpenAI,vct,"{'mode': 'mr', 'subtasks': 'no_images'}",zero_shot,101,0.21881188118811878,0.030409635643008418,35317,635,10,"['2025-02-08T14-15-11-05-00_vct_TY4Ko6U8rmujJ3YMZfaTUM.json', '2025-02-08T14-15-19-05-00_vct_bfuFLFStG8RiGhuv3rhR8z.json', '2025-02-08T14-15-25-05-00_vct_oXaTCbJjdCAkrTCCYZrPyu.json', '2025-02-08T14-15-37-05-00_vct_cvuskrBYH9kJg8NDAAJFdk.json', '2025-02-08T14-15-47-05-00_vct_VncFzj7Nac8qg4HYUmEhYB.json', '2025-02-08T14-15-58-05-00_vct_6NCSPgrJzZUYa2DmfBKMUB.json', '2025-02-08T14-16-07-05-00_vct_Mjs7ciYPgudffgzer9YFhn.json', '2025-02-08T14-16-16-05-00_vct_CNkyh99AvzZA3F64v9kjGq.json', '2025-02-08T14-16-28-05-00_vct_gSCeE9aVQDxUeYr9Js7pra.json', '2025-02-08T14-16-39-05-00_vct_jZtKBwSK795hu5G42ZCu6w.json']"
